Time,EncoderPosition,TargetCounts
6.31,694,700
6.32,694,700
6.32,694,700
6.32,694,700
6.32,694,700
6.32,694,700
6.33,694,700
6.33,694,700
6.33,694,700
6.34,694,700
6.34,694,700
6.34,694,700
6.34,694,700
6.34,694,700
6.35,694,700
6.35,694,700
6.35,694,700
6.35,694,700
6.36,694,700
6.36,694,700
6.36,694,700
6.36,694,700
6.37,694,700
6.37,694,700
6.37,694,700
6.37,694,700
6.38,694,700
6.38,694,700
6.38,694,700
6.38,694,700
6.39,694,700
6.39,694,700
6.39,694,700
6.39,694,700
6.39,694,700
6.4,694,700
6.4,694,700
6.4,694,700
6.4,694,700
6.41,694,700
6.41,694,700
6.41,694,700
6.41,694,700
6.42,694,700
6.42,694,700
6.42,694,700
6.42,694,700
6.43,694,700
6.43,694,700
6.43,694,700
6.43,694,700
6.43,694,700
6.44,694,700
6.44,694,700
6.44,694,700
6.45,694,700
6.45,694,700
6.45,694,700
6.45,694,700
6.45,694,700
6.46,694,700
6.46,694,700
6.46,694,700
6.46,694,700
6.47,694,700
6.47,694,700
6.47,694,700
6.47,694,700
6.48,694,700
6.48,694,700
6.48,694,700
6.48,694,700
6.48,694,700
6.49,694,700
6.49,694,700
6.49,694,700
6.49,694,700
6.5,694,700
6.5,694,700
6.5,694,700
6.5,694,700
6.51,694,700
6.51,694,700
6.51,694,700
6.51,694,700
6.51,694,700
6.52,694,700
6.52,694,700
6.52,694,700
6.53,694,700
6.53,694,700
6.53,694,700
6.53,694,700
6.53,694,700
6.54,694,700
6.54,694,700
6.54,694,700
6.54,694,700
6.55,694,700
6.55,694,700
6.55,694,700
6.55,694,700
6.56,694,700
6.56,694,700
6.56,694,700
6.56,694,700
6.57,694,700
6.57,694,700
6.57,694,700
6.57,694,700
6.58,694,700
6.58,694,700
6.58,694,700
6.58,694,700
6.59,694,700
6.59,694,700
6.59,694,700
6.59,694,700
6.59,694,700
6.6,694,700
6.6,694,700
6.6,694,700
6.6,694,700
6.61,694,700
6.61,694,700
6.61,694,700
6.61,694,700
6.62,694,700
6.62,694,700
6.62,694,700
6.62,694,700
6.63,694,700
6.63,694,700
6.63,694,700
6.63,694,700
6.64,694,700
6.64,694,700
6.64,694,700
6.64,694,700
6.64,694,700
6.65,694,700
6.65,694,700
6.65,694,700
6.65,694,700
6.66,694,700
6.66,694,700
6.66,694,700
6.66,694,700
6.67,694,700
6.67,694,700
6.67,694,700
6.67,694,700
6.68,694,700
6.68,694,700
6.68,694,700
6.68,694,700
6.68,694,700
6.69,694,700
6.69,694,700
6.69,694,700
6.69,694,700
6.7,694,700
6.7,694,700
6.7,694,700
6.7,694,700
6.71,694,700
6.71,694,700
6.71,694,700
6.71,694,700
6.72,694,700
6.72,694,700
6.72,694,700
6.72,694,700
6.73,694,700
6.73,694,700
6.73,694,700
6.73,694,700
6.73,694,700
6.74,694,700
6.74,694,700
6.74,694,700
6.75,694,700
6.75,694,700
6.75,694,700
6.75,694,700
6.75,694,700
6.76,694,700
6.76,694,700
6.76,694,700
6.76,694,700
6.76,694,700
6.77,694,700
6.77,694,700
6.77,694,700
6.78,694,700
6.78,694,700
6.78,694,700
6.78,694,700
6.78,694,700
6.79,694,700
6.79,694,700
6.79,694,700
6.79,694,700
6.8,694,700
6.8,694,700
6.8,694,700
6.8,694,700
6.81,694,700
6.81,694,700
6.81,694,700
6.81,694,700
6.82,694,700
6.82,694,700
6.82,694,700
6.82,694,700
6.82,694,700
6.83,694,700
6.83,694,700
6.83,694,700
6.84,694,700
6.84,694,700
6.84,694,700
6.84,694,700
6.84,694,700
6.85,694,700
6.85,694,700
6.85,694,700
6.85,694,700
6.86,694,700
6.86,694,700
6.86,694,700
6.86,694,700
6.86,694,700
6.87,694,700
6.87,694,700
6.87,694,700
6.88,694,700
6.88,694,700
6.88,694,700
6.88,694,700
6.89,694,700
6.89,694,700
6.89,694,700
6.89,694,700
6.89,694,700
6.9,694,700
6.9,694,700
6.9,694,700
6.9,694,700
6.91,694,700
6.91,694,700
6.91,694,700
6.91,694,700
6.92,694,700
6.92,694,700
6.92,694,700
6.92,694,700
6.93,694,700
6.93,694,700
6.93,694,700
6.93,694,700
6.93,694,700
6.94,694,700
6.94,694,700
6.94,694,700
6.94,694,700
6.95,694,700
6.95,694,700
6.95,694,700
6.95,694,700
6.96,694,700
6.96,694,700
6.96,694,700
6.96,694,700
6.97,694,700
6.97,694,700
6.97,694,700
6.97,694,700
6.98,694,700
6.98,694,700
6.98,694,700
6.98,694,700
6.98,694,700
6.99,694,700
6.99,694,700
6.99,694,700
6.99,694,700
7.0,694,700
7.0,694,700
7.0,694,700
7.0,694,700
7.01,694,700
7.01,694,700
7.01,694,700
7.01,694,700
7.01,694,700
7.02,694,700
7.02,694,700
7.02,694,700
7.03,694,700
7.03,694,700
7.03,694,700
7.03,694,700
7.03,694,700
7.04,694,700
7.04,694,700
7.04,694,700
7.04,694,700
7.05,694,700
7.05,694,700
7.05,694,700
7.05,694,700
7.06,694,700
7.06,694,700
7.06,694,700
7.06,694,700
7.07,694,700
7.07,694,700
7.07,694,700
7.07,694,700
7.07,694,700
7.08,694,700
7.08,694,700
7.08,694,700
7.09,694,700
7.09,694,700
7.09,694,700
7.09,694,700
7.09,694,700
7.1,694,700
7.1,694,700
7.1,694,700
7.1,694,700
7.11,694,700
7.11,694,700
7.11,694,700
7.11,694,700
7.11,694,700
7.12,694,700
